timestamp,open,high,low,close,volume
2025-04-10,87.5100,87.5100,84.7700,84.7700,1507
2025-04-09,83.0300,83.6700,82.1800,82.3300,449
2025-04-08,83.7000,85.5900,83.0000,84.8300,4383
2025-04-07,81.1300,85.7900,80.8300,82.2600,1423
2025-04-04,89.2600,89.4100,85.6300,86.3400,255
2025-04-03,90.0300,90.5700,89.5100,89.7100,185
2025-04-02,91.7400,91.8000,91.1800,91.8000,257
2025-04-01,91.6500,91.8800,91.4300,91.8200,85
2025-03-31,91.4500,91.4500,90.5500,90.8700,317
2025-03-28,92.7000,92.7800,91.9700,92.1300,1034
2025-03-27,92.1600,92.7400,92.1600,92.7400,2871
2025-03-26,93.0600,93.2600,92.6600,92.6600,240
2025-03-25,93.5400,93.5900,93.4400,93.5900,128
2025-03-24,93.8500,93.8500,93.0000,93.0400,2905
2025-03-21,93.5200,93.5200,93.0600,93.3800,198
2025-03-20,94.2000,94.2000,93.4800,93.8500,291
2025-03-19,93.5700,94.1300,93.5700,94.1300,2415
2025-03-18,93.6700,93.9000,93.5200,93.6900,126
2025-03-17,92.6900,93.3400,92.6900,93.3400,349
2025-03-14,91.6600,92.7800,91.6600,92.6200,611
2025-03-13,91.8800,92.4500,91.6500,91.7500,125
2025-03-12,92.1100,92.5200,92.0000,92.1100,189
2025-03-11,92.6400,92.6400,91.3800,91.3800,156
2025-03-10,93.9200,93.9200,92.6500,92.8800,1598
2025-03-07,93.6500,93.7800,93.2100,93.7200,139
2025-03-06,94.3500,94.3500,93.2200,94.1200,1143
2025-03-05,94.0200,94.4700,93.8000,93.8300,146
2025-03-04,94.2700,94.3500,93.0000,93.2700,6916
2025-03-03,94.1800,95.1300,93.8100,94.8700,477
2025-02-28,93.5000,93.9200,93.5000,93.9200,96
2025-02-27,94.3200,94.4100,94.0400,94.3000,98
2025-02-26,94.6800,95.2900,94.6300,95.0100,409
2025-02-25,94.4100,94.5100,94.4100,94.4600,1975
2025-02-24,94.9800,95.0200,94.4100,94.6800,254
2025-02-21,94.8900,95.2000,94.7300,94.9900,139
2025-02-20,95.0700,95.2800,94.8500,94.8500,180
2025-02-19,95.8200,95.8200,94.7100,94.7100,182
2025-02-18,95.9400,96.0800,95.5600,95.7000,150
2025-02-17,95.7200,95.9400,95.6900,95.8400,3065
2025-02-14,96.2000,96.2800,95.8200,96.0000,500
2025-02-13,95.5500,96.1900,95.2400,96.1900,176
2025-02-12,94.9000,94.9700,94.5900,94.8700,267
2025-02-11,94.7300,94.8100,94.6800,94.7200,274
2025-02-10,94.0100,94.5000,94.0100,94.5000,86
2025-02-07,94.4600,94.4600,93.8100,93.8100,167
2025-02-06,94.1300,94.4900,94.1000,94.4900,88
2025-02-05,93.3800,93.7800,93.3500,93.7800,10503
2025-02-04,93.1900,93.7100,93.1400,93.7100,177
2025-02-03,92.2700,93.2400,92.2700,93.2400,620
2025-01-31,93.7300,94.1500,93.7300,93.8100,4703
2025-01-30,93.1800,93.9100,93.1800,93.8900,100
2025-01-29,92.9900,92.9900,92.6400,92.6600,285
2025-01-28,92.2400,92.6700,92.2400,92.3900,121
2025-01-27,91.4900,91.8700,91.3300,91.8700,480
2025-01-24,92.8700,92.8700,92.1200,92.2000,261
2025-01-23,92.4400,92.5900,92.2600,92.5900,99
2025-01-22,92.2700,92.9300,92.2700,92.6100,1237
2025-01-21,91.5100,91.8900,91.5100,91.8900,10
2025-01-20,91.3800,91.6600,91.1800,91.6600,345
2025-01-17,90.9200,91.3800,90.9200,91.3700,344
2025-01-16,90.4400,90.6600,90.1000,90.6600,439
2025-01-15,88.9200,89.6600,88.8000,89.6500,1777
2025-01-14,89.1300,89.1300,88.7400,88.7400,139
2025-01-13,88.6800,88.6800,88.2700,88.5400,110
2025-01-10,89.8400,89.8400,89.0500,89.0500,107
2025-01-09,89.0100,89.9000,89.0100,89.8200,541
2025-01-08,89.7800,89.9000,89.0000,89.5100,2348
2025-01-07,89.4100,89.7500,89.1800,89.7300,494
2025-01-06,88.1700,89.3100,88.1700,89.3100,1216
2025-01-03,88.4400,88.4400,87.6800,87.7400,182
2025-01-02,88.3500,88.5400,87.8000,88.5400,338
2024-12-31,87.9900,88.7100,87.9900,88.7100,31
2024-12-30,87.8600,88.1800,87.5800,87.6700,279
2024-12-27,87.6100,88.1200,87.6100,88.1200,783
2024-12-24,87.7500,87.8200,87.6000,87.8200,30
2024-12-23,87.2600,87.7500,87.2600,87.7000,90
2024-12-20,87.0000,87.6600,86.4600,87.6300,222
2024-12-19,87.5400,87.8000,87.4200,87.5900,96
2024-12-18,88.7900,88.7900,88.7100,88.7100,1866
2024-12-17,88.4900,88.8500,88.3700,88.5500,861
2024-12-16,88.6400,88.8000,88.3800,88.8000,275
2024-12-13,89.1800,89.1800,88.7900,88.8300,163
2024-12-12,89.2800,89.2800,88.9500,89.0800,529
2024-12-11,88.4900,89.1800,88.4900,89.0600,2478
2024-12-10,88.8700,88.8900,88.6700,88.8000,358
2024-12-09,89.2700,89.2800,88.7700,88.9300,227
2024-12-06,88.8300,89.0800,88.8100,88.8100,242
2024-12-05,88.0500,88.6400,88.0500,88.6400,88
2024-12-04,87.5000,87.9700,87.5000,87.9300,108
2024-12-03,87.1000,87.3700,87.1000,87.3100,74
2024-12-02,86.2400,86.9400,86.2400,86.8800,47
2024-11-29,86.0700,86.6000,85.9000,86.6000,307
2024-11-28,86.2700,86.4500,86.0800,86.2300,696
2024-11-27,85.9800,85.9800,85.6000,85.8600,200
2024-11-26,86.2200,86.4800,86.1000,86.1600,27
2024-11-25,86.6000,86.6300,86.3600,86.6300,440
2024-11-22,85.4500,86.3300,85.2200,86.3300,184
2024-11-21,84.9300,84.9700,84.5400,84.9700,25
2024-11-20,85.4800,85.5100,84.9300,84.9300,46
2024-11-19,85.3100,85.3100,84.5000,84.8200,324
2024-11-18,85.7200,85.7200,85.1000,85.4600,101
2024-11-15,86.0300,86.1100,85.5700,85.5700,4405
2024-11-14,85.7400,86.3400,85.7400,86.3400,226
2024-11-13,85.3500,85.4900,85.0000,85.3700,1397
2024-11-12,86.6000,86.6000,85.5600,85.5600,1566
2024-11-11,87.1600,87.5700,87.1600,87.3500,323
2024-11-08,87.0200,87.0200,86.2700,86.4000,2133
2024-11-07,86.5700,86.7200,86.5700,86.7200,186
2024-11-06,87.6600,88.4100,86.3200,86.3200,55
2024-11-05,86.8200,87.1200,86.7800,87.1200,224
2024-11-04,87.1000,87.3800,86.4400,86.4400,3513
2024-11-01,87.0000,87.4100,87.0000,87.3400,40
2024-10-31,86.7500,86.7600,86.0000,86.2300,2733
2024-10-30,88.0300,88.0300,86.9600,86.9600,1346
2024-10-29,89.0000,89.0800,88.0200,88.0200,34430
2024-10-28,88.2700,88.5500,88.2700,88.5500,76
2024-10-25,87.8200,88.1900,87.8200,88.1900,72
2024-10-24,88.4000,88.5200,87.8100,87.8100,218
2024-10-23,88.5500,88.5700,88.4000,88.5300,9
2024-10-22,88.7300,88.8700,88.5700,88.5700,870
2024-10-21,90.1800,90.1800,89.5600,89.5600,322
2024-10-18,89.7200,90.4300,89.7200,90.4300,749
2024-10-17,88.9500,89.6100,88.9500,89.1800,103
2024-10-16,89.0200,89.0200,88.8700,88.8700,5047
2024-10-15,90.5300,90.5300,89.6700,89.6700,151
2024-10-14,89.6000,89.9200,89.4300,89.9200,1283
2024-10-11,89.1900,89.7100,88.9700,89.7100,758
2024-10-10,89.5400,89.5400,89.0800,89.1900,51
2024-10-09,88.9500,89.5500,88.8700,89.5500,3229
2024-10-08,88.1500,88.7600,88.0000,88.7600,230
2024-10-07,89.2200,89.2200,88.7200,88.8000,234
2024-10-04,88.7400,89.1700,88.7400,89.1000,393
2024-10-03,89.4700,89.4700,88.7300,88.9700,87
2024-10-02,89.7400,89.7800,89.2000,89.7800,105
2024-10-01,90.2500,90.2500,90.2500,90.2500,10447
2024-09-30,90.7200,90.8100,90.2000,90.2500,2537
2024-09-27,90.7600,91.2400,90.4800,91.2400,7780
2024-09-26,90.0300,90.5800,90.0300,90.2400,3081
2024-09-25,88.3900,89.3600,88.3900,89.3600,9296
2024-09-24,88.5500,88.5500,88.5500,88.5500,14762
2024-09-23,87.8200,88.1900,87.8200,88.1600,71
